id,decision,reason_category,confidence,notes
paper-2001,included,physical_asset_maintenance,high,Dialysis machine component drift detection
paper-2002,included,physical_asset_maintenance,medium,Water infrastructure predicts maintenance needs
paper-2003,included,physical_asset_maintenance,medium,Fuel cell condition estimation
paper-2004,included,physical_asset_maintenance,high,Bearing fault diagnosis for monitoring
paper-2005,included,physical_asset_maintenance,high,Federated PdM for manufacturing equipment
paper-2006,included,physical_asset_maintenance,medium,Generic PHM RUL prediction method
paper-2007,included,physical_asset_maintenance,high,Rotating machinery condition monitoring
paper-2008,included,physical_asset_maintenance,high,Power transformer fault diagnosis
paper-2009,included,physical_asset_maintenance,high,Elevator drive fault prediction
paper-2010,included,physical_asset_maintenance,medium,Motor speed supports condition monitoring
paper-2011,included,physical_asset_maintenance,high,Bearing fault diagnostics sensor assessment
paper-2012,included,physical_asset_maintenance,high,High voltage cable fault diagnosis
paper-2013,included,physical_asset_maintenance,high,IGBT component RUL prediction
paper-2014,included,physical_asset_maintenance,high,IGBT RUL for photovoltaic systems
paper-2015,excluded,other_nonmaintenance,high,Rogowski coil measurement characterization
paper-2016,included,physical_asset_maintenance,high,Diesel engine abnormal state detection
paper-2017,included,physical_asset_maintenance,high,Defective bearing fault diagnosis model
paper-2018,included,physical_asset_maintenance,high,RUL PHM visualization tool
paper-2019,included,physical_asset_maintenance,high,Wind turbine health fault detection
paper-2020,included,physical_asset_maintenance,medium,Road condition monitoring for maintenance
paper-2021,included,physical_asset_maintenance,high,Industrial machine failure forecasting
paper-2022,excluded,other_nonmaintenance,high,Refractory material manufacturing study
paper-2023,included,physical_asset_maintenance,high,Vehicle bolt loosening fault detection
paper-2024,excluded,generic_nonmaintenance_ai_control,medium,Spindle dynamics for machining quality
paper-2025,included,physical_asset_maintenance,high,Inspection based maintenance optimization
paper-2026,included,physical_asset_maintenance,high,Concrete deterioration detection inspection
paper-2027,included,physical_asset_maintenance,high,Lithium battery RUL prediction
paper-2028,included,physical_asset_maintenance,high,Ship propeller RUL diagnostics
paper-2029,included,physical_asset_maintenance,high,Turbofan engine predictive maintenance
paper-2030,included,physical_asset_maintenance,high,Wind turbine fault detection PdM
paper-2031,included,physical_asset_maintenance,high,Isolation switch fault diagnosis
paper-2032,included,physical_asset_maintenance,high,Manufacturing equipment predictive maintenance
paper-2033,included,physical_asset_maintenance,high,Bearing fault diagnosis method
